target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,[CH3:0][N:1]1[CH2:2][CH2:3][C@:4]23[CH2:5][CH2:6][CH2:7][CH2:8][C@H:9]2[C@H:10]1[CH2:11][c:12]1[cH:13][cH:14][c:15]([OH:16])[cH:17][c:18]13,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C@:8]13[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]1[C@H:14]([CH2:15]2)[N:16]([CH3:17])[CH2:18][CH2:19]3,"([('Phenol', 1, [(16,)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","[('Phenol', [(16,)])]","defaultdict(<class 'list'>, {'Ether ([O:1])': [(1, 0, 'C1 alkane ([CH3:0])'), (1, 15, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,[CH3:0][N:1]1[CH2:2][CH2:3][C@:4]23[CH2:5][CH2:6][CH2:7][CH2:8][C@H:9]2[C@H:10]1[CH2:11][c:12]1[cH:13][cH:14][c:15]([OH:16])[cH:17][c:18]13,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,[CH3:0][c:1]1[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[C@:7]13[CH2:8][CH2:9][CH2:10][CH2:11][C@@H:12]1[C@H:13]([CH2:14]2)[N:15]([CH3:16])[CH2:17][CH2:18]3,"([('Phenol', 1, [(16,)])], [])","([], [('C1 alkane', 1, [(0,)])])","[('Phenol', [(16,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 15, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,[CH3:0][c:1]1[n:2][c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9](=[O:10])[n:11]1-[c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[Cl:18],Cc1ccccc1-n1c(C)nc2ccccc2c1=O,[CH3:0][c:1]1[cH:2][cH:3][cH:4][cH:5][c:6]1-[n:7]1[c:8]([CH3:9])[n:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[c:17]1=[O:18],"([('Arylchloride', 1, [(18,)])], [])","([], [('C1 alkane', 1, [(0,)])])","[('Arylchloride', [(18,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 13, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[N:8]([CH2:9][C@H:10]([CH3:11])[CH2:12][N:13]([CH3:14])[CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]1[S:22]2,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,[CH3:0][CH:1]([CH2:2][N:3]([CH3:4])[CH3:5])[CH2:6][N:7]1[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[S:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,blood-brain barrier penetration
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[N:8]([CH2:9][C@H:10]([CH3:11])[CH2:12][N:13]([CH3:14])[CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]1[S:22]2,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,[CH3:0][CH:1]([CH2:2][N:3]([CH3:4])[CH3:5])[CH2:6][N:7]1[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[S:14][c:15]2[cH:16][cH:17][c:18]([C:19]([F:20])([F:21])[F:22])[cH:23][c:24]21,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Trifluoromethyl', 1, [(20, 19, 21, 22)])], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Trifluoromethyl ([C:19]([F:20])([F:21])[F:22])': [(19, 2, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,[NH2:0][CH2:1][CH2:2][C@H:3]([OH:4])[C:5](=[O:6])[NH:7][C@@H:8]1[CH2:9][C@H:10]([NH2:11])[C@@H:12]([O:13][C@H:14]2[O:15][C@H:16]([CH2:17][NH2:18])[C@@H:19]([OH:20])[C@H:21]([OH:22])[C@H:23]2[OH:24])[C@H:25]([OH:26])[C@H:27]1[O:28][C@H:29]1[O:30][C@H:31]([CH2:32][OH:33])[C@@H:34]([OH:35])[C@H:36]([NH2:37])[C@H:38]1[OH:39],NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,[NH2:0][CH2:1][CH2:2][C@H:3]([OH:4])[C:5](=[O:6])[NH:7][C@@H:8]1[CH2:9][C@H:10]([NH2:11])[C@@H:12]([O:13][C@H:14]2[O:15][C@H:16]([CH2:17][NH2:18])[CH2:19][CH2:20][C@H:21]2[NH2:22])[C@H:23]([OH:24])[C@H:25]1[O:26][C@H:27]1[O:28][C@H:29]([CH2:30][OH:31])[C@@H:32]([OH:33])[C@H:34]([NH2:35])[C@H:36]1[OH:37],"([('1,2-Diol', 2, [(20, 19, 21, 22), (22, 21, 23, 24)])], [])","([('Amine', 1, [(22,)])], [('C3 alkane', 1, [(19, 20, 21)])])","[('1,2-Diol', [(20, 19, 21, 22), (22, 21, 23, 24)])]","defaultdict(<class 'list'>, {'C3 alkane ([CH2:19][CH2:20][CH:21])': [(19, 16, 'target molecule'), (21, 22, 'Amine ([NH2:22])'), (21, 14, 'target molecule')]})",1.0,0.0,blood-brain barrier penetration
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@@:21]([OH:22])([C:23]([CH3:24])=[O:25])[CH2:26][C@@H:27]3[O:28][C@H:29]1[CH2:30][C@H:31]([NH2:32])[C@H:33]([OH:34])[C@H:35]([CH3:36])[O:37]1,CCOC(OCC)C(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,[CH3:0][CH2:1][O:2][CH:3]([O:4][CH2:5][CH3:6])[C:7](=[O:8])[O:9][CH2:10][C:11](=[O:12])[C:13]1([OH:14])[CH2:15][c:16]2[c:17]([OH:18])[c:19]3[c:20]([c:21]([OH:22])[c:23]2[CH:24]([O:25][CH:26]2[CH2:27][CH:28]([NH2:29])[CH:30]([OH:31])[CH:32]([CH3:33])[O:34]2)[CH2:35]1)[C:36](=[O:37])[c:38]1[c:39]([O:40][CH3:41])[cH:42][cH:43][cH:44][c:45]1[C:46]3=[O:47],"([], [])","([('Acetal', 1, [(2, 1, 3, 4, 5)]), ('Carboxylic ester', 1, [(7, 8, 9)])], [('C1 alkane', 2, [(0,), (6,)])])",[],"defaultdict(<class 'list'>, {'Carboxylic ester ([C:7](=[O:8])[O:9])': [(7, 3, 'Acetal ([CH2:1][O:2][CH:3][O:4][CH2:5])'), (9, 24, 'target molecule')], 'Acetal ([CH2:1][O:2][CH:3][O:4][CH2:5])': [(1, 0, 'C1 alkane ([CH3:0])'), (5, 6, 'C1 alkane ([CH3:6])')]})",0.0,0.0,blood-brain barrier penetration
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[C:8](=[O:9])[c:10]1[c:11]([OH:12])[c:13]3[c:14]([c:15]([OH:16])[c:17]1[C:18]2=[O:19])[CH2:20][C@@:21]([OH:22])([C:23]([CH3:24])=[O:25])[CH2:26][C@@H:27]3[O:28][C@H:29]1[CH2:30][C@H:31]([NH2:32])[C@H:33]([OH:34])[C@H:35]([CH3:36])[O:37]1,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,[CH3:0][C:1](=[O:2])[C@:3]1([OH:4])[CH2:5][c:6]2[c:7]([OH:8])[c:9]3[c:10]([c:11]([OH:12])[c:13]2[C@@H:14]([O:15][C@H:16]2[CH2:17][C@H:18]([NH2:19])[C@H:20]([OH:21])[C@H:22]([CH3:23])[O:24]2)[CH2:25]1)[C:26](=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][c:33]1[C:34]3=[O:35],"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,[CH3:0][N:1]([CH3:2])[C@@H:3]1[C:4](=[O:5])/[C:6](=[C:7](\[NH2:8])[OH:9])[C:10](=[O:11])[C@@:12]2([OH:13])[C:14](=[O:15])[C:16]3=[C:17]([OH:18])[c:19]4[c:20]([OH:21])[cH:22][cH:23][c:24]([Cl:25])[c:26]4[C@@H:27]([OH:28])[C@H:29]3[CH2:30][C@@H:31]12,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,[CH3:0][N:1]([CH3:2])[C@@H:3]1[C:4](=[O:5])/[C:6](=[C:7](\[NH2:8])[OH:9])[C:10](=[O:11])[C@@:12]2([OH:13])[C:14](=[O:15])[C:16]3=[C:17]([OH:18])[c:19]4[c:20]([OH:21])[cH:22][cH:23][cH:24][c:25]4[C@@H:26]([OH:27])[C@H:28]3[CH2:29][C@@H:30]12,"([('Arylchloride', 1, [(25,)])], [])","([], [])","[('Arylchloride', [(25,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH2:0]=[CH:1][CH2:2][N:3]1[CH2:4][CH2:5][C@:6]23[c:7]4[c:8]5[cH:9][cH:10][c:11]([OH:12])[c:13]4[O:14][C@H:15]2[C:16](=[O:17])[CH2:18][CH2:19][C@@:20]3([OH:21])[C@H:22]1[CH2:23]5,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH3:0][C:1]([CH3:2])=[CH:3][CH2:4][N:5]1[CH2:6][CH2:7][C@:8]23[c:9]4[c:10]5[cH:11][cH:12][c:13]([OH:14])[c:15]4[O:16][C@H:17]2[C:18](=[O:19])[CH2:20][CH2:21][C@@:22]3([OH:23])[C@H:24]1[CH2:25]5,"([], [])","([], [('C1 alkane', 2, [(0,), (2,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:2])': [(2, 0, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH2:0]=[CH:1][CH2:2][N:3]1[CH2:4][CH2:5][C@:6]23[c:7]4[c:8]5[cH:9][cH:10][c:11]([OH:12])[c:13]4[O:14][C@H:15]2[C:16](=[O:17])[CH2:18][CH2:19][C@@:20]3([OH:21])[C@H:22]1[CH2:23]5,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH3:0][O:1][CH2:2][CH2:3][N:4]1[CH2:5][CH2:6][C@:7]23[c:8]4[c:9]5[cH:10][cH:11][c:12]([OH:13])[c:14]4[O:15][C@H:16]2[C:17](=[O:18])[CH2:19][CH2:20][C@@:21]3([OH:22])[C@H:23]1[CH2:24]5,"([('Alkene', 1, [(0, 1)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])","[('Alkene', [(0, 1)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH2:2])': [(2, 1, 'Ether ([O:1])'), (2, 2, 'target molecule')], 'Ether ([O:1])': [(1, 0, 'C1 alkane ([CH3:0])')]})",1.0,1.0,blood-brain barrier penetration
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,[O:0]=[C:1]1[CH2:2][N:3]=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2[NH:18]1,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,[O:0]=[C:1]1[CH2:2][N:3]=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[Cl:11])[c:12]2[cH:13][c:14]([Cl:15])[cH:16][cH:17][c:18]2[NH:19]1,"([], [])","([('Arylchloride', 1, [(11,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:11])': [(11, 10, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C@:8]13[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]1[C@H:14]([CH2:15]2)[N:16]([CH3:17])[CH2:18][CH2:19]3,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,[CH3:0][N:1]1[CH2:2][CH2:3][C@@:4]23[CH2:5][CH2:6][CH2:7][CH2:8][C@@H:9]2[C@@H:10]1[CH2:11][c:12]1[cH:13][cH:14][c:15]([OH:16])[cH:17][c:18]13,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(16,)])], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Phenol ([OH:16])': [(16, 2, 'target molecule')]})",1.0,1.0,blood-brain barrier penetration
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C@:8]13[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]1[C@H:14]([CH2:15]2)[N:16]([CH3:17])[CH2:18][CH2:19]3,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,[CH3:0][c:1]1[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[C@:7]13[CH2:8][CH2:9][CH2:10][CH2:11][C@@H:12]1[C@H:13]([CH2:14]2)[N:15]([CH3:16])[CH2:17][CH2:18]3,"([('Ether', 1, [(1,)])], [])","([], [])","[('Ether', [(1,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,blood-brain barrier penetration
CN(C)[C@@H]1C(=O)/C(=C(/O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,[CH3:0][N:1]([CH3:2])[C@@H:3]1[C:4](=[O:5])/[C:6](=[C:7](/[OH:8])[NH:9][CH:10]([C:11](=[O:12])[OH:13])[N:14]2[CH2:15][CH2:16][N:17]([CH2:18][CH2:19][OH:20])[CH2:21][CH2:22]2)[C:23](=[O:24])[C@@:25]2([OH:26])[C:27](=[O:28])[C:29]3=[C:30]([OH:31])[c:32]4[c:33]([OH:34])[cH:35][cH:36][cH:37][c:38]4[C@@:39]([CH3:40])([OH:41])[C@H:42]3[CH2:43][C@@H:44]12,CN(C)C1C(=O)/C(=C(/O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,[CH3:0][N:1]([CH3:2])[CH:3]1[C:4](=[O:5])/[C:6](=[C:7](/[OH:8])[NH:9][CH2:10][N:11]2[CH2:12][CH2:13][N:14]([CH2:15][CH2:16][OH:17])[CH2:18][CH2:19]2)[C:20](=[O:21])[C:22]2([OH:23])[C:24](=[O:25])[C:26]3=[C:27]([OH:28])[c:29]4[c:30]([OH:31])[cH:32][cH:33][cH:34][c:35]4[C:36]([CH3:37])([OH:38])[CH:39]3[CH2:40][CH:41]12,"([('Carboxylic acid', 1, [(11, 12, 13)])], [])","([], [])","[('Carboxylic acid', [(11, 12, 13)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,[NH2:0][CH2:1][CH:2]1[O:3][CH:4]([O:5][CH:6]2[CH:7]([NH2:8])[CH2:9][CH:10]([NH2:11])[CH:12]([O:13][CH:14]3[O:15][CH:16]([CH2:17][OH:18])[CH:19]([OH:20])[CH:21]([NH2:22])[CH:23]3[OH:24])[CH:25]2[OH:26])[CH:27]([NH2:28])[CH:29]([OH:30])[CH:31]1[OH:32],NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,[NH2:0][CH2:1][CH:2]1[O:3][CH:4]([O:5][CH:6]2[CH:7]([NH2:8])[CH2:9][CH:10]([NH:11][CH:12]([CH2:13][OH:14])[CH2:15][OH:16])[CH:17]([O:18][CH:19]3[O:20][CH:21]([CH2:22][OH:23])[CH:24]([OH:25])[CH:26]([NH2:27])[CH:28]3[OH:29])[CH:30]2[OH:31])[CH:32]([NH2:33])[CH:34]([OH:35])[CH:36]1[OH:37],"([], [])","([('Hydroxy', 2, [(14,), (16,)])], [('C3 alkane', 1, [(12, 13, 15)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH:12]([CH2:13])[CH2:15])': [(12, 11, 'target molecule'), (13, 14, 'Hydroxy ([OH:14])'), (15, 16, 'Hydroxy ([OH:16])')]})",0.0,0.0,blood-brain barrier penetration
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH:9]([C:10](=[O:11])[O:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[C:25](=[O:26])[N:27]2[C@H:28]1[C:29](=[O:30])[OH:31],CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH:9]([O:10][c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[C:23](=[O:24])[N:25]2[C@H:26]1[C:27](=[O:28])[OH:29],"([('Carboxylic ester', 1, [(10, 11, 12)])], [])","([('Ether', 1, [(10,)])], [])","[('Carboxylic ester', [(10, 11, 12)])]","defaultdict(<class 'list'>, {'Ether ([O:10])': [(10, 9, 'target molecule'), (10, 13, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,[CH3:0][C:1](=[O:2])[C@:3]1([OH:4])[CH2:5][c:6]2[c:7]([OH:8])[c:9]3[c:10]([c:11]([OH:12])[c:13]2[CH:14]([O:15][CH:16]2[CH2:17][CH:18]([NH2:19])[CH:20]([OH:21])[CH:22]([CH3:23])[O:24]2)[CH2:25]1)[C:26](=[O:27])[c:28]1[c:29]([OH:30])[cH:31][cH:32][cH:33][c:34]1[C:35]3=[O:36],CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,[CH3:0][C:1](=[O:2])[C@:3]1([OH:4])[CH2:5][c:6]2[c:7]([OH:8])[c:9]3[c:10]([c:11]([OH:12])[c:13]2[C@@H:14]([O:15][C@H:16]2[CH2:17][C@H:18]([NH2:19])[C@H:20]([OH:21])[C@H:22]([CH3:23])[O:24]2)[CH2:25]1)[C:26](=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][c:33]1[C:34]3=[O:35],"([('Phenol', 1, [(30,)])], [])","([], [])","[('Phenol', [(30,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,[CH3:0][C:1](=[O:2])[C@:3]1([OH:4])[CH2:5][c:6]2[c:7]([OH:8])[c:9]3[c:10]([c:11]([OH:12])[c:13]2[CH:14]([O:15][CH:16]2[CH2:17][CH:18]([NH2:19])[CH:20]([OH:21])[CH:22]([CH3:23])[O:24]2)[CH2:25]1)[C:26](=[O:27])[c:28]1[c:29]([OH:30])[cH:31][cH:32][cH:33][c:34]1[C:35]3=[O:36],CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,[CH3:0][CH:1]1[O:2][CH:3]([O:4][CH:5]2[CH2:6][C:7]([OH:8])([C:9](=[O:10])[CH2:11][OH:12])[CH2:13][c:14]3[c:15]([OH:16])[c:17]4[c:18]([c:19]([OH:20])[c:21]32)[C:22](=[O:23])[c:24]2[cH:25][cH:26][cH:27][cH:28][c:29]2[C:30]4=[O:31])[CH2:32][CH:33]([NH2:34])[CH:35]1[OH:36],"([('Phenol', 1, [(30,)])], [])","([('Hydroxy', 1, [(12,)])], [])","[('Phenol', [(30,)])]","defaultdict(<class 'list'>, {'Hydroxy ([OH:12])': [(12, 0, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,[NH2:0][C@@H:1]([C:2](=[O:3])[NH:4][C@@H:5]1[C:6](=[O:7])[N:8]2[C:9]([C:10](=[O:11])[OH:12])=[C:13]([Cl:14])[CH2:15][S:16][C@H:17]12)[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,[CH3:0][C:1]1=[C:2]([C:3](=[O:4])[OH:5])[N:6]2[C:7](=[O:8])[C@@H:9]([NH:10][C:11](=[O:12])[C@H:13]([NH2:14])[c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[C@H:21]2[S:22][CH2:23]1,"([('Chloroalkene', 1, [(14, 13, 9)])], [])","([('Alkene', 1, [(1, 2)])], [('C1 alkane', 1, [(0,)])])","[('Chloroalkene', [(14, 13, 9)])]","defaultdict(<class 'list'>, {'Alkene ([C:1]=[C:2])': [(1, 0, 'C1 alkane ([CH3:0])'), (1, 15, 'target molecule'), (2, 10, 'target molecule'), (2, 8, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,[CH3:0][C:1]1=[C:2]([C:3](=[O:4])[OH:5])[N:6]2[C:7](=[O:8])[C@@H:9]([NH:10][C:11](=[O:12])[C@H:13]([NH2:14])[c:15]3[cH:16][cH:17][c:18]([OH:19])[cH:20][cH:21]3)[C@H:22]2[S:23][CH2:24]1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,[CH3:0][C:1]1=[C:2]([C:3](=[O:4])[OH:5])[N:6]2[C:7](=[O:8])[C@@H:9]([NH:10][C:11](=[O:12])[C@H:13]([NH2:14])[c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[C@H:21]2[S:22][CH2:23]1,"([('Phenol', 1, [(19,)])], [])","([], [])","[('Phenol', [(19,)])]","defaultdict(<class 'list'>, {})",0.0,0.0,blood-brain barrier penetration
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,[CH3:0][C:1]1=[C:2]([C:3](=[O:4])[OH:5])[N:6]2[C:7](=[O:8])[C@@H:9]([NH:10][C:11](=[O:12])[C@H:13]([NH2:14])[c:15]3[cH:16][cH:17][c:18]([OH:19])[cH:20][cH:21]3)[C@H:22]2[S:23][CH2:24]1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1,[CH3:0][C:1]1=[C:2]([C:3](=[O:4])[OH:5])[N:6]2[C:7](=[O:8])[C@@H:9]([NH:10][C:11](=[O:12])[C@H:13]([NH2:14])[c:15]3[cH:16][cH:17][c:18]([OH:19])[c:20]([Cl:21])[cH:22]3)[C@H:23]2[S:24][CH2:25]1,"([], [])","([('Arylchloride', 1, [(21,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:21])': [(21, 20, 'target molecule')]})",0.0,0.0,blood-brain barrier penetration
