target_smiles,ref_smiles,target_diff,ref_diff
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"([('Ketone', 1, [(1, 2)])], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(20,)])], [])"
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"([], [])","([], [('C4 alkane', 1, [(29, 30, 31, 32)])])"
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"([('Arylbromide', 1, [(14,)])], [])","([('Arylchloride', 1, [(14,)])], [])"
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,"([('Arylbromide', 1, [(14,)])], [])","([], [('C1 alkane', 1, [(0,)])])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([], [])","([], [('C1 alkane', 2, [(0,), (2,)])])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([('piperidine', 1, [(14, 13, 12, 11, 16, 15)])], [])","([('Amide', 1, [(1, 2, 3)]), ('piperazine', 1, [(4, 5, 6, 18, 25, 3)])], [('C1 alkane', 1, [(0,)])])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([('piperidine', 1, [(14, 13, 12, 11, 16, 15)])], [])","([('piperazine', 1, [(2, 3, 4, 16, 23, 1)])], [('C1 alkane', 1, [(0,)])])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,"([('Benzene', 1, [(14, 15, 16, 17, 18, 19)])], [])","([('thiophene', 1, [(17, 18, 14, 15, 16)])], [])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,"([('Benzene', 1, [(14, 15, 16, 17, 18, 19)])], [])","([('furan', 1, [(17, 18, 14, 15, 16)])], [])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,"([('thiophene', 1, [(17, 18, 14, 15, 16)])], [])","([('furan', 1, [(17, 18, 14, 15, 16)])], [])"
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"([('Hydroxy', 1, [(20,)])], [])","([], [])"
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,"([('1,2-Diol', 1, [(14, 13, 15, 16)])], [])","([], [('C1 alkane', 2, [(0,), (23,)])])"
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,"([], [])","([('Fluoride', 1, [(9,)])], [])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,"([], [])","([('Hydroxy', 1, [(25,)])], [])"
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,"([('Carboxylic acid', 1, [(3, 4, 5)])], [])","([], [('C1 alkane', 1, [(0,)])])"
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,"([('Carboxylic acid', 1, [(1, 0, 2)])], [])","([('Hydroxy', 1, [(0,)])], [('C1 alkane', 1, [(1,)])])"
CCc1c(O)c(=O)ccn1CCO,CCc1c(O)c(=O)ccn1CCCCO,"([], [])","([], [('C2 alkane', 1, [(10, 11)])])"
CCc1c(O)c(=O)ccn1CCO,CCc1c(O)c(=O)ccn1CC,"([('Hydroxy', 1, [(12,)])], [])","([], [])"
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,"([('piperazine', 1, [(14, 15, 16, 20, 21, 13)])], [])","([('piperidine', 1, [(16, 15, 14, 13, 21, 20)])], [])"
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,"([('Alkene', 1, [(0, 1)])], [])","([], [('C4 alkane', 1, [(5, 6, 7, 8)])])"
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,"([('Arylfluoride', 1, [(13,)])], [])","([], [])"
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,"([('Nitro', 1, [(17, 18, 19)])], [])","([('Arylchloride', 1, [(17,)])], [])"
CCCCCCC,CCCCCC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCC,CCCCC,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCn1ccc(=O)c(O)c1C,CCc1c(O)c(=O)ccn1CC,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCn1ccc(=O)c(O)c1C,CCCCCn1ccc(=O)c(O)c1C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCn1ccc(=O)c(O)c1C,Cc1c(O)c(=O)ccn1CCCO,"([], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(12,)])], [])"
CCCCCn1ccc(=O)c(O)c1C,Cc1c(O)c(=O)ccn1CCCO,"([], [('C2 alkane', 1, [(0, 1)])])","([('Hydroxy', 1, [(12,)])], [])"
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,"([('Urea', 1, [(9, 10, 11, 12)])], [])","([('Thiourea', 1, [(9, 10, 11, 12)])], [])"
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,"([], [])","([('Carboxylic acid', 2, [(21, 20, 22), (25, 26, 27)])], [('C2 alkane', 1, [(23, 24)])])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,"([], [])","([('Hydroxy', 1, [(24,)])], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([('Amide', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([], [])"
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,"([], [])","([('Hydroxy', 1, [(25,)])], [])"
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([('Urethane', 1, [(4, 2, 3, 1)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"([('Urethane', 1, [(5, 3, 4, 2)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Arylchloride', 2, [(14,), (16,)])], [])","([('Thioether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Arylchloride', 2, [(14,), (16,)])], [])","([('Arylfluoride', 2, [(13,), (16,)])], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Arylchloride', 2, [(14,), (16,)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Arylchloride', 2, [(14,), (16,)])], [])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,"([('Amide', 1, [(1, 2, 3)])], [])","([('Hydroxy', 1, [(17,)])], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([('Thioether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([('Arylfluoride', 2, [(13,), (16,)])], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([('Nitro', 1, [(14, 15, 16)])], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Trifluoromethyl', 1, [(15, 14, 16, 17)])], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [('C1 alkane', 1, [(15,)])])"
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Thioether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Arylfluoride', 2, [(13,), (16,)])], [])"
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Thioether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Nitro', 1, [(14, 15, 16)])], [])"
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Thioether', 1, [(1,)])], [])","([('Ether', 1, [(1,)])], [])"
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Thioether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Thioether', 1, [(1,)])], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [])"
CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Arylfluoride', 2, [(13,), (16,)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Arylfluoride', 2, [(13,), (16,)])], [])","([], [])"
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Nitro', 1, [(15, 16, 17)])], [])"
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,"([('Nitro', 1, [(14, 15, 16)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Nitro', 1, [(14, 15, 16)])], [])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Nitro', 1, [(14, 15, 16)])], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [('C1 alkane', 1, [(15,)])])"
COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])"
COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Ether', 1, [(1,)])], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [])"
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,"([('Hydroxy', 1, [(20,)])], [('C1 alkane', 1, [(19,)])])","([], [('C1 alkane', 1, [(0,)])])"
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,"([], [])","([], [('C1 alkane', 1, [(13,)])])"
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,"([('Arylchloride', 1, [(18,)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCC=C1c2ccccc2Sc2ccccc21,"([('Arylchloride', 1, [(18,)])], [])","([], [])"
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,"([('Sulfonyl', 1, [(21, 23, 24)])], [])","([('Sulfoxide', 1, [(21,)])], [])"
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,"([], [('C1 alkane', 1, [(7,)])])","([('Alkene', 1, [(0, 1)])], [])"
CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,"([('Nitro', 1, [(15, 16, 17)])], [])","([], [])"
CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [('C1 alkane', 1, [(15,)])])"
CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,"([('Sulfoxide', 1, [(14,)])], [])","([('Sulfonyl', 1, [(14, 16, 17)])], [])"
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,"([('Alkene', 1, [(0, 1)])], [])","([], [])"
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,"([('Alkene', 1, [(0, 1)])], [])","([], [])"
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CN(C)CCCN1c2ccccc2CCc2ccccc21,"([('Arylchloride', 1, [(19,)])], [])","([], [])"
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,"([('Arylchloride', 1, [(11,)])], [])","([], [])"
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,"([('Nitro', 1, [(15, 16, 17)])], [])","([('Arylchloride', 1, [(15,)])], [])"
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([('Arylchloride', 1, [(22,)])], [])","([('Trifluoromethyl', 1, [(23, 22, 24, 25)])], [])"
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,"([('Hydroxy', 1, [(0,)])], [])","([('Amide', 1, [(2, 3, 1)])], [('C1 alkane', 1, [(0,)])])"
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,CC1C2Cc3ccc(O)cc3C1(C)CCN2C,"([], [('C3 alkane', 1, [(17, 18, 19)])])","([], [])"
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([], [('C2 alkane', 1, [(19, 20)])])","([('Hydroxy', 1, [(0,)])], [('C1 alkane', 1, [(1,)])])"
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([('piperazine', 1, [(15, 16, 17, 21, 22, 14)])], [('C2 alkane', 1, [(19, 20)])])","([('Hydroxy', 1, [(0,)]), ('Amine', 2, [(3,), (7,)])], [('C1 alkane', 2, [(1,), (4,)])])"
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,"([('Alkene', 1, [(0, 1)])], [])","([], [])"
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"([], [('C3 alkane', 1, [(20, 21, 22)])])","([('Alkene', 1, [(0, 1)])], [])"
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"([('Ketone', 1, [(1, 0)])], [])","([('Alkene', 1, [(0, 1)])], [])"
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"([], [('C2 alkane', 1, [(21, 22)])])","([('Alkene', 1, [(1, 3)])], [('C1 alkane', 2, [(0,), (2,)])])"
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"([], [('C2 alkane', 1, [(21, 22)])])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,"([], [])","([], [('C1 alkane', 1, [(19,)])])"
CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,"([('Benzene', 1, [(14, 15, 16, 17, 18, 19)])], [])","([('thiophene', 1, [(17, 18, 14, 15, 16)])], [])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([], [])","([('Arylchloride', 1, [(14,)])], [])"
