target_smiles,ref_smiles,target_diff,ref_diff
CCCCCCCCO,CCCCO,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCO,CCCCCCCCCCCCCCO,"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])"
CCCCCCCCO,CCCCCCCO,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCCCCCCCO,CCCCCCO,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCOCCOCCO,CCOCCO,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCOCCOCCO,CCOCCOCCOCCO,"([], [])","([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCC(C)=O,CCCCCCCCCCCC(C)=O,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCC(C)=O,CCCCCC(C)=O,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,"([('Thioether', 1, [(18,)])], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)]), ('C3 alkane', 1, [(30, 31, 32)]), ('C1 alkane', 1, [(36,)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCCOC(=O)CCC,"([('Thioether', 1, [(18,)]), ('Carboxylic ester', 1, [(14, 15, 13)])], [('C13 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)]), ('C1 alkane', 1, [(16,)]), ('C6 alkane', 1, [(31, 32, 33, 34, 35, 36)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,"([('Thioether', 1, [(18,)])], [('C5 alkane', 1, [(0, 1, 2, 3, 4)]), ('C1 alkane', 1, [(32,)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCOC(=O)CCC,"([('Thioether', 1, [(18,)]), ('Carboxylic ester', 1, [(14, 15, 13)])], [('C13 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)]), ('C1 alkane', 1, [(16,)]), ('C8 alkane', 1, [(29, 30, 31, 32, 33, 34, 35, 36)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,"([('Thioether', 1, [(18,)])], [('C4 alkane', 1, [(0, 1, 2, 3)]), ('C6 alkane', 1, [(31, 32, 33, 34, 35, 36)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCOC(=O)CCCCC,"([('Thioether', 1, [(18,)]), ('Carboxylic ester', 1, [(14, 15, 13)])], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)]), ('C7 alkane', 1, [(30, 31, 32, 33, 34, 35, 36)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCOC(=O)CCC,"([('Thioether', 1, [(18,)]), ('Carboxylic ester', 1, [(14, 15, 13)])], [('C13 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)]), ('C1 alkane', 1, [(16,)]), ('C7 alkane', 1, [(30, 31, 32, 33, 34, 35, 36)])])","([], [])"
CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,"([('Thioether', 1, [(18,)])], [('C7 alkane', 2, [(0, 1, 2, 3, 4, 5, 6), (30, 31, 32, 33, 34, 35, 36)])])","([], [])"
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,"([('Ether', 1, [(1,)])], [])","([], [])"
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"([], [])","([('Ether', 1, [(18,)])], [])"
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,"([('Ether', 1, [(1,)])], [])","([], [])"
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,CCCCC(CC)COC(=O)c1ccccc1,"([('Carboxylic ester', 1, [(15, 16, 17)])], [('C8 alkane', 1, [(18, 19, 20, 21, 22, 23, 24, 25)])])","([], [])"
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,"([('Carboxylic ester', 1, [(15, 16, 17)])], [('C8 alkane', 1, [(18, 19, 20, 21, 22, 23, 24, 25)])])","([('Amine', 1, [(15,)])], [('C1 alkane', 2, [(16,), (17,)])])"
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,"([], [])","([('Ether', 2, [(1,), (5,)])], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCO,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCO,"([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCO,"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCO,"([], [('C14 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCO,"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCCO,"([], [('C11 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)])])","([], [])"
CCCCCCCCCCCCCCCCCCO,CCCCCCO,"([], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)])])","([], [])"
C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCC,"([], [('C6 alkane', 1, [(12, 13, 14, 15, 16, 17)])])","([], [])"
C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCC,"([], [('C2 alkane', 1, [(16, 17)])])","([], [])"
COc1ccc(NC(=O)CC(C)=O)cc1,CCOc1ccc(NC(=O)CC(C)=O)cc1,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCCCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([('Carboxylic ester', 1, [(2, 3, 1)])], [])"
CCCCCCCCCCCCCCCC(=O)OC,COC(=O)CCCCCCCC(=O)OC,"([], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([('Carboxylic ester', 1, [(2, 3, 1)])], [])"
CCCCCCCCCCCCCCCC(=O)OC,CCCCCCC(O)CCCCCCCCCCC(=O)OC,"([], [])","([('Hydroxy', 1, [(7,)])], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCCCCCCCCCC(=O)OC,CCCCCCCC/C=C\CCCCCCCC(=O)OC,"([], [])","([('Alkene', 1, [(8, 9)])], [])"
CCCCCCCCCCCCCCCC(=O)OC,CCCCCCCCCC(=O)OC,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
Cc1cccc(C)c1NC(=O)C1CCCCN1C,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"([('Guanidine', 1, [(2, 1, 0, 3)]), ('Phenol', 1, [(33,)])], [])","([('Amine', 2, [(0,), (22,)])], [('C1 alkane', 1, [(1,)])])"
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"([], [])","([('Amine', 1, [(24,)])], [])"
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"([('Guanidine', 1, [(2, 1, 0, 3)])], [])","([('Amine', 2, [(0,), (22,)])], [('C1 alkane', 1, [(1,)])])"
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"([('Guanidine', 1, [(2, 1, 0, 3)])], [])","([('Amine', 2, [(0,), (34,)]), ('Amide', 3, [(23, 24, 22), (27, 28, 26), (31, 32, 30)])], [('C1 alkane', 4, [(1,), (25,), (29,), (33,)])])"
NC(=S)NS(=O)(=O)c1ccc(N)cc1,NC(=O)NS(=O)(=O)c1ccc(N)cc1,"([('Thioamide', 2, [(1, 2, 0), (1, 2, 3)])], [])","([('Urea', 1, [(0, 1, 2, 3)])], [])"
CON(C)C(=O)Nc1ccc(Br)cc1,CON(C)C(=O)Nc1ccc(Cl)cc1,"([('Arylbromide', 1, [(11,)])], [])","([('Arylchloride', 1, [(11,)])], [])"
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,"([('Carboxylic ester', 1, [(2, 3, 1)])], [('C1 alkane', 1, [(0,)])])","([('Carboxylic acid', 1, [(1, 0, 2)])], [])"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,"([('Alkene', 1, [(0, 1)]), ('Amide', 1, [(2, 3, 4)])], [])","([('Ether', 1, [(21,)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(13,)])], [])"
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,"([], [('C1 alkane', 1, [(15,)])])","([], [])"
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,"([], [])","([], [('C2 alkane', 1, [(15, 16)])])"
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,"([('thiophene', 1, [(19, 20, 21, 22, 18)])], [])","([('Benzene', 1, [(18, 19, 20, 21, 22, 23)])], [])"
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,"([], [])","([], [('C8 alkane', 3, [(0, 1, 2, 3, 4, 5, 6, 7), (31, 32, 33, 34, 35, 36, 37, 38), (49, 50, 51, 52, 53, 54, 55, 56)])])"
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,"([('Carboxylic ester', 1, [(7, 8, 9)])], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([], [('C1 alkane', 2, [(0,), (24,)])])"
CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(NC(=O)CC(C)=O)cc1,"([], [])","([('Ketone', 1, [(11, 13)])], [('C1 alkane', 1, [(12,)])])"
CC(C)CCCC(=O)O,CC(C)CCCCCCCCCCCCCCC(=O)O,"([], [('C1 alkane', 1, [(0,)])])","([], [('C12 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)])])"
COC(=O)c1ccccc1Cl,COC(=O)c1ccccc1C(=O)OC,"([('Arylchloride', 1, [(10,)])], [])","([('Carboxylic ester', 1, [(10, 11, 12)])], [('C1 alkane', 1, [(13,)])])"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
Cc1ccc(C(C)(C)O)cc1,CC(C)(O)c1ccc(C(C)(C)O)cc1,"([], [])","([('Hydroxy', 1, [(3,)])], [('C1 alkane', 2, [(0,), (2,)])])"
CC(C)=CCC/C(C)=C\CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"([('Hydroxy', 1, [(10,)])], [('C9 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9)])])","([('Alkene', 4, [(1, 3), (6, 8), (11, 13), (16, 17)])], [('C1 alkane', 4, [(2,), (7,), (12,), (18,)]), ('C2 alkane', 3, [(4, 5), (9, 10), (14, 15)]), ('C11 alkane', 1, [(19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29)])])"
CC(C)=CCC/C(C)=C\CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,"([], [])","([('Alkene', 1, [(1, 3)])], [('C1 alkane', 3, [(0,), (2,), (4,)])])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C7 alkane', 1, [(0, 1, 2, 3, 4, 5, 6)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C11 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 8, 9)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C10 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 8, 9, 10)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])"
CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCCCCCCCC(=O)O,"([('Hydroxy', 1, [(7,)])], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])"
CC(C)=CCC/C(C)=C/CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"([('Hydroxy', 1, [(10,)])], [('C9 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9)])])","([('Alkene', 4, [(1, 3), (6, 8), (11, 13), (16, 17)])], [('C1 alkane', 4, [(2,), (7,), (12,), (18,)]), ('C2 alkane', 3, [(4, 5), (9, 10), (14, 15)]), ('C11 alkane', 1, [(19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29)])])"
CC(C)=CCC/C(C)=C/CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,"([], [])","([('Alkene', 1, [(1, 3)])], [('C1 alkane', 3, [(0,), (2,), (4,)])])"
CCCCCCCC[N+](C)(C)CCCCCCCC,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,"([], [])","([], [('C4 alkane', 2, [(0, 1, 2, 3), (23, 24, 25, 26)])])"
CCCCCCCC[N+](C)(C)CCCCCCCC,CCCCCCCCCCCCCCCC[N+](C)(C)C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCC[N+](C)(C)CCCCCCCC,CCCCCCCCCCCCCCCC[N+](C)(C)CC,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCC[N+](C)(C)CCCCCCCC,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCON=O,CCCCCON=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,"([('Hydroxy', 1, [(13,)]), ('Carboxylic ester', 1, [(9, 10, 8)]), ('Benzene', 1, [(14, 15, 16, 17, 18, 19)]), ('pyrrolidine', 1, [(3, 4, 5, 1, 2)]), ('piperidine', 1, [(7, 6, 5, 1, 2, 20)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(11, 12)])])","([], [])"
CSc1nc(NC(C)C)nc(NC(C)C)n1,CCNc1nc(NC(C)C)nc(SC)n1,"([], [('C1 alkane', 1, [(14,)])])","([], [])"
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Carboxylic acid', 2, [(96, 95, 97), (112, 113, 114)]), ('Amide', 1, [(92, 94, 93)]), ('Phenol', 2, [(110,), (123,)]), ('Benzene', 4, [(98, 99, 100, 105, 106, 122), (100, 101, 102, 103, 104, 105), (108, 109, 111, 115, 116, 121), (116, 117, 118, 119, 120, 121)]), ('1H-indole', 1, [(16, 15, 14, 13, 12, 11, 10, 18, 17)])], [('C1 alkane', 1, [(107,)])])","([], [('C1 alkane', 1, [(0,)]), ('C3 alkane', 1, [(33, 34, 35)])])"
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Carboxylic acid', 2, [(96, 95, 97), (112, 113, 114)]), ('Amide', 1, [(92, 94, 93)]), ('Phenol', 2, [(110,), (123,)]), ('Benzene', 4, [(98, 99, 100, 105, 106, 122), (100, 101, 102, 103, 104, 105), (108, 109, 111, 115, 116, 121), (116, 117, 118, 119, 120, 121)]), ('1H-indole', 1, [(16, 15, 14, 13, 12, 11, 10, 18, 17)])], [('C1 alkane', 2, [(9,), (107,)])])","([], [('C1 alkane', 1, [(0,)])])"
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,"([('Carboxylic acid', 2, [(96, 95, 97), (112, 113, 114)]), ('Amide', 1, [(92, 94, 93)]), ('Phenol', 2, [(110,), (123,)]), ('Benzene', 4, [(98, 99, 100, 105, 106, 122), (100, 101, 102, 103, 104, 105), (108, 109, 111, 115, 116, 121), (116, 117, 118, 119, 120, 121)])], [('C1 alkane', 1, [(107,)])])","([], [('C1 alkane', 1, [(0,)])])"
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,"([('Carboxylic acid', 2, [(96, 95, 97), (112, 113, 114)]), ('Phenol', 2, [(110,), (123,)]), ('Benzene', 4, [(98, 99, 100, 105, 106, 122), (100, 101, 102, 103, 104, 105), (108, 109, 111, 115, 116, 121), (116, 117, 118, 119, 120, 121)]), ('1H-indole', 1, [(16, 15, 14, 13, 12, 11, 10, 18, 17)])], [('C1 alkane', 2, [(9,), (107,)])])","([], [])"
CCCCCCCOC(C)=O,CCCCCCCCCCCCOC(C)=O,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])"
CCCCCCCOC(C)=O,CCCCCCCCCOC(C)=O,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCCCCOC(C)=O,CCCCCCCCCCOC(C)=O,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCCCCOC(C)=O,CCCCCCCCOC(C)=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCCCCCOC(C)=O,CCCCCOC(C)=O,"([], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
