target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][CH2:6][CH2:7][N:8]([C@H:9]([CH2:10][CH:11]([CH3:12])[CH3:13])[c:14]3[cH:15][cH:16][c:17]([C:18](=[O:19])[OH:20])[c:21]([O:22][c:23]4[cH:24][cH:25][cH:26][c:27]([Cl:28])[cH:29]4)[cH:30]3)[CH2:31]2)[c:32](=[O:33])[nH:34][c:35]1=[O:36],CC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,[CH3:0][CH2:1][C@H:2]([c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[OH:9])[c:10]([O:11][c:12]2[cH:13][cH:14][cH:15][c:16]([Cl:17])[cH:18]2)[cH:19]1)[N:20]1[CH2:21][CH2:22][CH2:23][C@H:24]([n:25]2[cH:26][c:27]([CH3:28])[c:29](=[O:30])[nH:31][c:32]2=[O:33])[CH2:34]1,"([], [('C1 alkane', 2, [(12,), (13,)])])","([], [])","[('C1 alkane', [(12,), (13,)])]","defaultdict(<class 'list'>, {})",0.91,0.22,octanol/water distribution coefficient (logD at pH 7.4)
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][CH2:6][CH2:7][N:8]([C@H:9]([CH2:10][CH:11]([CH3:12])[CH3:13])[c:14]3[cH:15][cH:16][c:17]([C:18](=[O:19])[OH:20])[c:21]([O:22][c:23]4[cH:24][cH:25][cH:26][c:27]([Cl:28])[cH:29]4)[cH:30]3)[CH2:31]2)[c:32](=[O:33])[nH:34][c:35]1=[O:36],CCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,[CH3:0][CH2:1][CH2:2][C@H:3]([c:4]1[cH:5][cH:6][c:7]([C:8](=[O:9])[OH:10])[c:11]([O:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20]1)[N:21]1[CH2:22][CH2:23][CH2:24][C@H:25]([n:26]2[cH:27][c:28]([CH3:29])[c:30](=[O:31])[nH:32][c:33]2=[O:34])[CH2:35]1,"([], [('C1 alkane', 1, [(13,)])])","([], [])","[('C1 alkane', [(13,)])]","defaultdict(<class 'list'>, {})",0.91,0.6,octanol/water distribution coefficient (logD at pH 7.4)
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][CH2:6][CH2:7][N:8]([C@H:9]([CH2:10][CH:11]([CH3:12])[CH3:13])[c:14]3[cH:15][cH:16][c:17]([C:18](=[O:19])[OH:20])[c:21]([O:22][c:23]4[cH:24][cH:25][cH:26][c:27]([Cl:28])[cH:29]4)[cH:30]3)[CH2:31]2)[c:32](=[O:33])[nH:34][c:35]1=[O:36],CCC[C@@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,[CH3:0][CH2:1][CH2:2][C@@H:3]([c:4]1[cH:5][cH:6][c:7]([C:8](=[O:9])[OH:10])[c:11]([O:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20]1)[N:21]1[CH2:22][CH2:23][CH2:24][C@H:25]([n:26]2[cH:27][c:28]([CH3:29])[c:30](=[O:31])[nH:32][c:33]2=[O:34])[CH2:35]1,"([], [('C1 alkane', 1, [(13,)])])","([], [])","[('C1 alkane', [(13,)])]","defaultdict(<class 'list'>, {})",0.91,0.5,octanol/water distribution coefficient (logD at pH 7.4)
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][CH2:6][CH2:7][N:8]([C@H:9]([CH2:10][CH:11]([CH3:12])[CH3:13])[c:14]3[cH:15][cH:16][c:17]([C:18](=[O:19])[OH:20])[c:21]([O:22][c:23]4[cH:24][cH:25][cH:26][c:27]([Cl:28])[cH:29]4)[cH:30]3)[CH2:31]2)[c:32](=[O:33])[nH:34][c:35]1=[O:36],Cc1cn([C@H]2CCCN([C@H](CC3CCCCC3)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][CH2:6][CH2:7][N:8]([C@H:9]([CH2:10][CH:11]3[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]3)[c:17]3[cH:18][cH:19][c:20]([C:21](=[O:22])[OH:23])[c:24]([O:25][c:26]4[cH:27][cH:28][cH:29][c:30]([Cl:31])[cH:32]4)[cH:33]3)[CH2:34]2)[c:35](=[O:36])[nH:37][c:38]1=[O:39],"([], [('C1 alkane', 2, [(12,), (13,)])])","([], [('C5 alkane', 1, [(12, 13, 14, 15, 16)])])","[('C1 alkane', [(12,), (13,)])]","defaultdict(<class 'list'>, {'C5 alkane ([CH2:12][CH2:13][CH2:14][CH2:15][CH2:16])': [(12, 11, 'target molecule'), (16, 11, 'target molecule')]})",0.91,1.83,octanol/water distribution coefficient (logD at pH 7.4)
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)nc1,[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([O:9][CH2:10][CH2:11][CH:12]2[CH2:13][CH2:14][N:15]([c:16]3[cH:17][cH:18][c:19]([CH3:20])[n:21][n:22]3)[CH2:23][CH2:24]2)[n:25][cH:26]1,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([O:9][CH2:10][CH2:11][CH:12]2[CH2:13][CH2:14][N:15]([c:16]3[cH:17][cH:18][c:19]([CH3:20])[n:21][n:22]3)[CH2:23][CH2:24]2)[cH:25][cH:26]1,"([('pyridine', 1, [(6, 5, 26, 25, 8, 7)])], [])","([('Benzene', 1, [(5, 6, 7, 8, 25, 26)])], [])","[('pyridine', [(6, 5, 26, 25, 8, 7)])]","defaultdict(<class 'list'>, {'Benzene ([c:5]1[cH:6][cH:7][c:8][cH:25][cH:26]1)': [(5, 3, 'target molecule'), (8, 9, 'target molecule')]})",3.76,4.42,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[CH2:35][CH2:36]1,"([('Nitrile', 1, [(34, 33)])], [])","([], [])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {})",2.76,3.0,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@H:22]([c:23]2[cH:24][cH:25][c:26]([S:27]([CH3:28])(=[O:29])=[O:30])[cH:31][cH:32]2)[c:33]2[cH:34][c:35]([F:36])[c:37]([F:38])[c:39]([F:40])[cH:41]2)[CH2:42][CH2:43]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Arylfluoride', 3, [(36,), (38,), (40,)]), ('Sulfonyl', 1, [(27, 29, 30)])], [('C1 alkane', 1, [(28,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Arylfluoride ([F:40])': [(40, 27, 'target molecule')], 'Arylfluoride ([F:38])': [(38, 26, 'target molecule')], 'Arylfluoride ([F:36])': [(36, 25, 'target molecule')], 'Sulfonyl ([S:27](=[O:29])=[O:30])': [(27, 32, 'target molecule'), (27, 28, 'C1 alkane ([CH3:28])')]})",2.76,2.55,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([NH2:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[CH2:35][CH2:36]1,"([('Nitrile', 1, [(34, 33)]), ('Sulfonyl', 1, [(10, 12, 13)])], [('C1 alkane', 1, [(11,)])])","([('Sulfonamide', 1, [(10, 12, 13, 11)])], [])","[('Nitrile', [(34, 33)]), ('Sulfonyl', [(10, 12, 13)]), ('C1 alkane', [(11,)])]","defaultdict(<class 'list'>, {'Sulfonamide ([S:10]([NH2:11])(=[O:12])=[O:13])': [(10, 9, 'target molecule')]})",2.76,2.4,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@H:22]([c:23]2[cH:24][cH:25][c:26]([S:27]([CH3:28])(=[O:29])=[O:30])[cH:31][cH:32]2)[c:33]2[cH:34][cH:35][cH:36][c:37]([Cl:38])[cH:39]2)[CH2:40][CH2:41]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Arylchloride', 1, [(38,)]), ('Sulfonyl', 1, [(27, 29, 30)])], [('C1 alkane', 1, [(28,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:38])': [(38, 27, 'target molecule')], 'Sulfonyl ([S:27](=[O:29])=[O:30])': [(27, 32, 'target molecule'), (27, 28, 'C1 alkane ([CH3:28])')]})",2.76,2.37,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([S:33]([CH3:34])(=[O:35])=[O:36])[cH:37][cH:38]2)[CH2:39][CH2:40]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Sulfonyl', 1, [(33, 35, 36)])], [('C1 alkane', 1, [(34,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Sulfonyl ([S:33](=[O:35])=[O:36])': [(33, 26, 'target molecule'), (33, 34, 'C1 alkane ([CH3:34])')]})",2.76,1.73,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@H:22]([c:23]2[cH:24][cH:25][c:26]([S:27]([CH3:28])(=[O:29])=[O:30])[cH:31][cH:32]2)[c:33]2[cH:34][c:35]([F:36])[cH:37][c:38]([F:39])[cH:40]2)[CH2:41][CH2:42]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Arylfluoride', 2, [(36,), (39,)]), ('Sulfonyl', 1, [(27, 29, 30)])], [('C1 alkane', 1, [(28,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Arylfluoride ([F:39])': [(39, 27, 'target molecule')], 'Arylfluoride ([F:36])': [(36, 25, 'target molecule')], 'Sulfonyl ([S:27](=[O:29])=[O:30])': [(27, 32, 'target molecule'), (27, 28, 'C1 alkane ([CH3:28])')]})",2.76,2.2,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@@H:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([S:33]([CH3:34])(=[O:35])=[O:36])[cH:37][cH:38]2)[CH2:39][CH2:40]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Sulfonyl', 1, [(33, 35, 36)])], [('C1 alkane', 1, [(34,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Sulfonyl ([S:33](=[O:35])=[O:36])': [(33, 26, 'target molecule'), (33, 34, 'C1 alkane ([CH3:34])')]})",2.76,1.38,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[C:36]([CH3:37])([CH3:38])[CH3:39])[cH:40][cH:41]2)[CH2:42][CH2:43]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Amide', 1, [(34, 35, 33)])], [('C4 alkane', 1, [(36, 37, 38, 39)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Amide ([NH:33][C:34]=[O:35])': [(34, 36, 'C4 alkane ([C:36]([CH3:37])([CH3:38])[CH3:39])'), (33, 26, 'target molecule')]})",2.76,2.98,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,[CH2:0]=[CH:1][CH2:2][N:3]([C:4](=[O:5])[CH2:6][c:7]1[cH:8][cH:9][c:10]([S:11]([CH3:12])(=[O:13])=[O:14])[cH:15][cH:16]1)[CH:17]1[CH2:18][CH2:19][N:20]([CH2:21][CH2:22][CH:23]([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[CH2:36][CH2:37]1,"([('Nitrile', 1, [(34, 33)])], [('C1 alkane', 1, [(0,)])])","([('Alkene', 1, [(0, 1)])], [])","[('Nitrile', [(34, 33)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Alkene ([CH2:0]=[CH:1])': [(1, 1, 'target molecule')]})",2.76,3.1,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@@H:22]([c:23]2[cH:24][cH:25][c:26]([F:27])[cH:28][cH:29]2)[c:30]2[cH:31][cH:32][c:33]([S:34]([CH3:35])(=[O:36])=[O:37])[cH:38][cH:39]2)[CH2:40][CH2:41]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Arylfluoride', 1, [(27,)]), ('Sulfonyl', 1, [(34, 36, 37)])], [('C1 alkane', 1, [(35,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'Sulfonyl ([S:34](=[O:36])=[O:37])': [(34, 26, 'target molecule'), (34, 35, 'C1 alkane ([CH3:35])')], 'Arylfluoride ([F:27])': [(27, 32, 'target molecule')]})",2.76,1.88,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[CH2:36][c:37]3[cH:38][cH:39][cH:40][cH:41][cH:42]3)[cH:43][cH:44]2)[CH2:45][CH2:46]1,"([('Nitrile', 1, [(34, 33)])], [])","([('Amide', 1, [(34, 35, 33)]), ('Benzene', 1, [(29, 30, 31, 32, 43, 44)])], [('C1 alkane', 1, [(36,)])])","[('Nitrile', [(34, 33)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH2:36])': [(36, 34, 'Amide ([NH:33][C:34]=[O:35])'), (36, 27, 'target molecule')], 'Benzene ([c:29]1[cH:30][cH:31][c:32][cH:43][cH:44]1)': [(29, 22, 'target molecule'), (32, 33, 'Amide ([NH:33][C:34]=[O:35])')]})",2.76,3.61,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([C:33]#[N:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10](=[O:11])(=[O:12])[N:13]([CH3:14])[CH3:15])[cH:16][cH:17]1)[CH:18]1[CH2:19][CH2:20][N:21]([CH2:22][CH2:23][CH:24]([c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[c:31]2[cH:32][cH:33][cH:34][cH:35][cH:36]2)[CH2:37][CH2:38]1,"([('Nitrile', 1, [(34, 33)]), ('Sulfonyl', 1, [(10, 12, 13)])], [('C1 alkane', 1, [(11,)])])","([('Sulfonamide', 1, [(10, 11, 12, 13)])], [('C1 alkane', 2, [(14,), (15,)])])","[('Nitrile', [(34, 33)]), ('Sulfonyl', [(10, 12, 13)]), ('C1 alkane', [(11,)])]","defaultdict(<class 'list'>, {'Sulfonamide ([S:10](=[O:11])(=[O:12])[N:13])': [(10, 9, 'target molecule'), (13, 14, 'C1 alkane ([CH3:14])'), (13, 15, 'C1 alkane ([CH3:15])')]})",2.76,3.7,octanol/water distribution coefficient (logD at pH 7.4)
