target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][OH:12],"([], [])","([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])",[],"defaultdict(<class 'list'>, {'C6 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5])': [(5, 0, 'target molecule')]})",-1.24,-4.8,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][OH:15],"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])",[],"defaultdict(<class 'list'>, {'C9 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8])': [(8, 0, 'target molecule')]})",-1.24,-6.35,log-scale water solubility in mols per litre
CCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6],CCCCCCCCCCO,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][OH:10],"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH3:0][CH2:1][CH2:2][CH2:3])': [(3, 0, 'target molecule')]})",-1.24,-3.63,log-scale water solubility in mols per litre
CCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Cl:5],CCCCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][Cl:7],"([], [])","([], [('C2 alkane', 1, [(0, 1)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",-2.73,-4.0,log-scale water solubility in mols per litre
CCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Cl:5],CCCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][Cl:6],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-2.73,-3.12,log-scale water solubility in mols per litre
CCCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][Cl:5],CCCCCl,[CH3:0][CH2:1][CH2:2][CH2:3][Cl:4],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-2.73,-2.03,log-scale water solubility in mols per litre
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,[CH3:0][O:1][P:2](=[S:3])([O:4][CH3:5])[O:6][c:7]1[cH:8][c:9]([Cl:10])[c:11]([I:12])[cH:13][c:14]1[Cl:15],COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,[CH3:0][O:1][P:2](=[S:3])([O:4][CH3:5])[O:6][c:7]1[cH:8][c:9]([Cl:10])[c:11]([Cl:12])[cH:13][c:14]1[Cl:15],"([('Aryliodide', 1, [(12,)])], [])","([('Arylchloride', 1, [(12,)])], [])","[('Aryliodide', [(12,)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:12])': [(12, 11, 'target molecule')]})",-6.62,-5.72,log-scale water solubility in mols per litre
CCCCOC(=O)c1ccc(N)cc1,[CH3:0][CH2:1][CH2:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([NH2:11])[cH:12][cH:13]1,CCCOC(=O)c1ccc(N)cc1,[CH3:0][CH2:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([NH2:10])[cH:11][cH:12]1,"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-3.082,-2.452,log-scale water solubility in mols per litre
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][N:11]1[C:12](=[O:13])[NH:14][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]1=[O:29],CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][N:10]1[C:11](=[O:12])[NH:13][C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]1=[O:28],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-6.523,-6.301,log-scale water solubility in mols per litre
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][N:11]1[C:12](=[O:13])[NH:14][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]1=[O:29],CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][N:8]1[C:9](=[O:10])[NH:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[C:25]1=[O:26],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",-6.523,-4.678,log-scale water solubility in mols per litre
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][N:11]1[C:12](=[O:13])[NH:14][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]1=[O:29],CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][C:2](=[O:3])[O:4][CH2:5][N:6]1[C:7](=[O:8])[NH:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C:23]1=[O:24],"([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])","([], [])","[('C5 alkane', [(0, 1, 2, 3, 4)])]","defaultdict(<class 'list'>, {})",-6.523,-4.907,log-scale water solubility in mols per litre
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][N:11]1[C:12](=[O:13])[NH:14][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[C:28]1=[O:29],CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[O:5][CH2:6][N:7]1[C:8](=[O:9])[NH:10][C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[C:24]1=[O:25],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",-6.523,-5.071000000000001,log-scale water solubility in mols per litre
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][N:10]1[C:11](=[O:12])[NH:13][C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]1=[O:28],CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][CH2:7][N:8]1[C:9](=[O:10])[NH:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[C:25]1=[O:26],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-6.301,-4.678,log-scale water solubility in mols per litre
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][N:10]1[C:11](=[O:12])[NH:13][C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]1=[O:28],CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][C:2](=[O:3])[O:4][CH2:5][N:6]1[C:7](=[O:8])[NH:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C:23]1=[O:24],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",-6.301,-4.907,log-scale water solubility in mols per litre
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][N:10]1[C:11](=[O:12])[NH:13][C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]1=[O:28],CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[O:5][CH2:6][N:7]1[C:8](=[O:9])[NH:10][C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[C:24]1=[O:25],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",-6.301,-5.071000000000001,log-scale water solubility in mols per litre
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,[CH3:0][CH2:1][CH:2]([CH3:3])[C:4]1([CH2:5][CH3:6])[C:7](=[O:8])[NH:9][C:10](=[O:11])[NH:12][C:13]1=[O:14],CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,[CH3:0][CH2:1][CH2:2][CH:3]([CH3:4])[C:5]1([CH2:6][CH3:7])[C:8](=[O:9])[NH:10][C:11](=[O:12])[NH:13][C:14]1=[O:15],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-2.39,-2.39,log-scale water solubility in mols per litre
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,[CH:0]#[C:1][C:2]1([OH:3])[CH2:4][CH2:5][CH:6]2[CH:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C:16]4([CH3:17])[CH:18]3[CH2:19][CH2:20][C:21]12[CH3:22],CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,[CH3:0][C:1]12[CH2:2][CH2:3][C:4](=[O:5])[CH:6]=[C:7]1[CH2:8][CH2:9][CH:10]1[CH:11]2[CH2:12][CH2:13][C:14]2([CH3:15])[CH:16]1[CH2:17][CH2:18][C:19]2([CH3:20])[OH:21],"([('Alkyne', 1, [(0, 1)])], [])","([], [('C1 alkane', 1, [(20,)])])","[('Alkyne', [(0, 1)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:20])': [(20, 2, 'target molecule')]})",-5.66,-3.999,log-scale water solubility in mols per litre
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,[CH:0]#[C:1][C:2]1([OH:3])[CH2:4][CH2:5][CH:6]2[CH:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C:16]4([CH3:17])[CH:18]3[CH2:19][CH2:20][C:21]12[CH3:22],C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,[CH:0]#[C:1][C:2]1([OH:3])[CH2:4][CH2:5][CH:6]2[CH:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C:16]4([OH:17])[CH:18]3[CH2:19][CH2:20][C:21]12[CH3:22],"([], [('C1 alkane', 1, [(17,)])])","([('Hydroxy', 1, [(17,)])], [])","[('C1 alkane', [(17,)])]","defaultdict(<class 'list'>, {'Hydroxy ([OH:17])': [(17, 16, 'target molecule')]})",-5.66,-4.57,log-scale water solubility in mols per litre
CCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:9])[O:10][CH2:11][CH3:12],CCCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][C:9](=[O:10])[O:11][CH2:12][CH3:13],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-3.8,-4.1,log-scale water solubility in mols per litre
CCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:9])[O:10][CH2:11][CH3:12],CCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[O:7][CH2:8][CH3:9],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",-3.8,-2.35,log-scale water solubility in mols per litre
CCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:9])[O:10][CH2:11][CH3:12],CCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7](=[O:8])[O:9][CH2:10][CH3:11],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-3.8,-3.39,log-scale water solubility in mols per litre
CCCCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:9])[O:10][CH2:11][CH3:12],CCCCCCC(=O)OCC,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][CH2:9][CH3:10],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-3.8,-2.74,log-scale water solubility in mols per litre
C#CCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH3:5],C#CCCCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH3:8],"([], [])","([], [('C3 alkane', 1, [(6, 7, 8)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH2:6][CH2:7][CH3:8])': [(6, 5, 'target molecule')]})",-2.36,-4.24,log-scale water solubility in mols per litre
C#CCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH3:5],C#CCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],"([], [])","([], [('C1 alkane', 1, [(6,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:6])': [(6, 5, 'target molecule')]})",-2.36,-3.01,log-scale water solubility in mols per litre
C#CCCCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH3:8],C#CCCCCC,[CH:0]#[C:1][CH2:2][CH2:3][CH2:4][CH2:5][CH3:6],"([], [('C2 alkane', 1, [(7, 8)])])","([], [])","[('C2 alkane', [(7, 8)])]","defaultdict(<class 'list'>, {})",-4.24,-3.01,log-scale water solubility in mols per litre
Clc1ccc(-c2ccc(Cl)cc2)cc1,[Cl:0][c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][c:8]([Cl:9])[cH:10][cH:11]2)[cH:12][cH:13]1,Clc1ccc(Cl)cc1,[Cl:0][c:1]1[cH:2][cH:3][c:4]([Cl:5])[cH:6][cH:7]1,"([('Benzene', 1, [(1, 2, 3, 4, 12, 13)])], [])","([], [])","[('Benzene', [(1, 2, 3, 4, 12, 13)])]","defaultdict(<class 'list'>, {})",-6.56,-3.27,log-scale water solubility in mols per litre
OC1CCCCC1,[OH:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6]1,OC1CCCCCCC1,[OH:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8]1,"([], [])","([], [('C2 alkane', 1, [(2, 3)])])",[],"defaultdict(<class 'list'>, {'C2 alkane ([CH2:2][CH2:3])': [(2, 1, 'target molecule'), (3, 2, 'target molecule')]})",-0.44,-1.29,log-scale water solubility in mols per litre
OC1CCCCC1,[OH:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6]1,OC1CCCCCC1,[OH:0][CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7]1,"([], [])","([], [('C1 alkane', 1, [(2,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:2])': [(2, 1, 'target molecule'), (2, 2, 'target molecule')]})",-0.44,-0.88,log-scale water solubility in mols per litre
Cc1ccc(-c2ccccc2)cc1,[CH3:0][c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[cH:11][cH:12]1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,[cH:0]1[cH:1][cH:2][c:3](-[c:4]2[cH:5][cH:6][c:7](-[c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[cH:14][cH:15]2)[cH:16][cH:17]1,"([], [('C1 alkane', 1, [(0,)])])","([('Benzene', 1, [(0, 1, 2, 3, 16, 17)])], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Benzene ([cH:0]1[cH:1][cH:2][c:3][cH:16][cH:17]1)': [(3, 1, 'target molecule')]})",-4.62,-7.11,log-scale water solubility in mols per litre
CCNc1nc(Cl)nc(NC(C)C)n1,[CH3:0][CH2:1][NH:2][c:3]1[n:4][c:5]([Cl:6])[n:7][c:8]([NH:9][CH:10]([CH3:11])[CH3:12])[n:13]1,CCNc1nc(Cl)nc(NCC)n1,[CH3:0][CH2:1][NH:2][c:3]1[n:4][c:5]([Cl:6])[n:7][c:8]([NH:9][CH2:10][CH3:11])[n:12]1,"([], [('C1 alkane', 1, [(12,)])])","([], [])","[('C1 alkane', [(12,)])]","defaultdict(<class 'list'>, {})",-3.85,-4.55,log-scale water solubility in mols per litre
CCNc1nc(Cl)nc(NC(C)C)n1,[CH3:0][CH2:1][NH:2][c:3]1[n:4][c:5]([Cl:6])[n:7][c:8]([NH:9][CH:10]([CH3:11])[CH3:12])[n:13]1,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,[CH3:0][CH:1]([CH3:2])[NH:3][c:4]1[n:5][c:6]([Cl:7])[n:8][c:9]([NH:10][CH:11]([CH3:12])[CH3:13])[n:14]1,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 1, 'target molecule')]})",-3.85,-4.43,log-scale water solubility in mols per litre
CCCC(=O)CCC,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[CH2:5][CH2:6][CH3:7],CCCC(=O)CC,[CH3:0][CH2:1][CH2:2][C:3](=[O:4])[CH2:5][CH3:6],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-1.3,-0.83,log-scale water solubility in mols per litre
CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],CCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][C:5]([CH3:6])=[O:7],"([], [('C3 alkane', 1, [(0, 1, 2)])])","([], [])","[('C3 alkane', [(0, 1, 2)])]","defaultdict(<class 'list'>, {})",-3.3,-1.45,log-scale water solubility in mols per litre
CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],CCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][C:7]([CH3:8])=[O:9],"([], [('C1 alkane', 1, [(0,)])])","([], [])","[('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",-3.3,-2.58,log-scale water solubility in mols per litre
CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],CCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]([CH3:7])=[O:8],"([], [('C2 alkane', 1, [(0, 1)])])","([], [])","[('C2 alkane', [(0, 1)])]","defaultdict(<class 'list'>, {})",-3.3,-2.05,log-scale water solubility in mols per litre
CCCCCCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][C:8]([CH3:9])=[O:10],CCCCC(C)=O,[CH3:0][CH2:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],"([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","([], [])","[('C4 alkane', [(0, 1, 2, 3)])]","defaultdict(<class 'list'>, {})",-3.3,-0.8,log-scale water solubility in mols per litre
CCOC(=O)c1ccc(N)cc1,[CH3:0][CH2:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH2:9])[cH:10][cH:11]1,CCCOC(=O)c1ccc(N)cc1,[CH3:0][CH2:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([NH2:10])[cH:11][cH:12]1,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",-2.616,-2.452,log-scale water solubility in mols per litre
CCN1c2ncccc2C(=O)N(C)c2cccnc21,[CH3:0][CH2:1][N:2]1[c:3]2[n:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[O:10])[N:11]([CH3:12])[c:13]2[cH:14][cH:15][cH:16][n:17][c:18]21,CCN1c2ccccc2N(C)C(=O)c2cccnc21,[CH3:0][CH2:1][N:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[N:9]([CH3:10])[C:11](=[O:12])[c:13]2[cH:14][cH:15][cH:16][n:17][c:18]21,"([('pyridine', 1, [(14, 13, 18, 17, 16, 15)])], [])","([('Benzene', 1, [(3, 4, 5, 6, 7, 8)])], [])","[('pyridine', [(14, 13, 18, 17, 16, 15)])]","defaultdict(<class 'list'>, {'Benzene ([c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1)': [(3, 2, 'target molecule'), (8, 11, 'target molecule')]})",-2.62,-3.324,log-scale water solubility in mols per litre
CCN1c2ncccc2C(=O)N(C)c2cccnc21,[CH3:0][CH2:1][N:2]1[c:3]2[n:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[O:10])[N:11]([CH3:12])[c:13]2[cH:14][cH:15][cH:16][n:17][c:18]21,CCN1C(=O)c2cccnc2N(CC)c2ncccc21,[CH3:0][CH2:1][N:2]1[C:3](=[O:4])[c:5]2[cH:6][cH:7][cH:8][n:9][c:10]2[N:11]([CH2:12][CH3:13])[c:14]2[n:15][cH:16][cH:17][cH:18][c:19]21,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 12, 'target molecule')]})",-2.62,-2.86,log-scale water solubility in mols per litre
CCN1c2ncccc2C(=O)N(C)c2cccnc21,[CH3:0][CH2:1][N:2]1[c:3]2[n:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[O:10])[N:11]([CH3:12])[c:13]2[cH:14][cH:15][cH:16][n:17][c:18]21,CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,[CH3:0][CH2:1][N:2]1[c:3]2[n:4][cH:5][cH:6][cH:7][c:8]2[C:9](=[O:10])[N:11]([CH3:12])[c:13]2[cH:14][cH:15][c:16]([Cl:17])[n:18][c:19]21,"([], [])","([('Arylchloride', 1, [(17,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:17])': [(17, 16, 'target molecule')]})",-2.62,-4.114,log-scale water solubility in mols per litre
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,[CH3:0][C:1](=[O:2])[O:3][C:4]1([C:5]([CH3:6])=[O:7])[CH2:8][CH2:9][CH:10]2[CH:11]3[CH:12]=[C:13]([CH3:14])[C:15]4=[CH:16][C:17](=[O:18])[CH2:19][CH2:20][C:21]4([CH3:22])[CH:23]3[CH2:24][CH2:25][C:26]12[CH3:27],CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,[CH3:0][C:1](=[O:2])[C:3]1([CH3:4])[CH2:5][CH2:6][CH:7]2[CH:8]3[CH:9]=[C:10]([CH3:11])[C:12]4=[CH:13][C:14](=[O:15])[CH2:16][CH2:17][C:18]4([CH3:19])[CH:20]3[CH2:21][CH2:22][C:23]12[CH3:24],"([('Carboxylic ester', 1, [(1, 2, 3)])], [])","([], [])","[('Carboxylic ester', [(1, 2, 3)])]","defaultdict(<class 'list'>, {})",-5.35,-5.27,log-scale water solubility in mols per litre
