target_smiles,ref_smiles,target_diff,ref_diff
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Amide', 1, [(82, 84, 83)])], [])","([('Benzene', 1, [(37, 38, 39, 40, 41, 42)]), ('imidazole', 1, [(33, 34, 35, 43, 44)])], [('C1 alkane', 3, [(0,), (32,), (36,)])])"
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Ether', 1, [(10,)]), ('Semicarbazide', 1, [(86, 87, 88, 89, 90)])], [('C1 alkane', 1, [(12,)])])","([], [('C2 alkane', 1, [(0, 1)])])"
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCC[NH+]=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Ether', 1, [(10,)]), ('Semicarbazide', 1, [(86, 87, 88, 89, 90)])], [('C1 alkane', 1, [(12,)])])","([], [('C2 alkane', 1, [(0, 1)])])"
CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NCC(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Amide', 1, [(93, 95, 94)]), ('Benzene', 2, [(10, 11, 12, 13, 18, 19), (13, 14, 15, 16, 17, 18)])], [])","([], [('C1 alkane', 1, [(0,)]), ('C3 alkane', 1, [(33, 34, 35)])])"
CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NCC(N)=O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([('Amide', 1, [(93, 95, 94)]), ('Benzene', 1, [(10, 11, 12, 13, 18, 19)])], [])","([('imidazole', 1, [(33, 34, 35, 43, 44)])], [('C1 alkane', 1, [(36,)])])"
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,"([('Hydroxy', 1, [(7,)])], [('C1 alkane', 1, [(5,)])])","([('Phosphoric monoester', 1, [(8, 9, 10, 11, 7, 6)])], [])"
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,"([], [])","([('Acetal', 1, [(22, 21, 23, 24, 25)]), ('tetrahydrofuran', 1, [(26, 27, 23, 24, 25)])], [])"
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,"([], [])","([], [('C1 alkane', 2, [(0,), (4,)])])"
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,CCC(=O)c1ccc2c(c1)N(CC(C)[NH+](C)C)c1ccccc1S2,"([], [])","([('Ketone', 1, [(2, 3)])], [('C2 alkane', 1, [(0, 1)])])"
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"([], [])","([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])"
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,CCC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,"([('Ketone', 1, [(1, 2)])], [])","([], [])"
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,"([('1,2-Diol', 1, [(18, 17, 19, 20)])], [])","([('Hydroxy', 1, [(18,)])], [('C1 alkane', 1, [(17,)])])"
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,"([], [('C1 alkane', 1, [(0,)])])","([], [('C1 alkane', 1, [(10,)])])"
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,CNC(=O)c1c(C)c(C(=O)[O-])c(I)c(NC(C)=O)c1I,"([('Aryliodide', 1, [(19,)])], [])","([], [('C1 alkane', 1, [(6,)])])"
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,"([('Ketone', 1, [(15, 16)])], [])","([('Carboxylic ester', 1, [(17, 19, 16)])], [('C1 alkane', 2, [(18,), (20,)])])"
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,"([('Hydroxy', 1, [(13,)]), ('pyrrolidine', 1, [(35, 36, 37, 3, 34)]), ('morpholine', 1, [(16, 17, 18, 19, 20, 15)])], [])","([('Carboxylic ester', 1, [(14, 16, 13)]), ('piperidine', 2, [(21, 20, 19, 18, 23, 22), (40, 39, 38, 3, 42, 41)])], [('C1 alkane', 2, [(15,), (37,)])])"
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CCCCC1,"([], [('C1 alkane', 1, [(35,)])])","([], [])"
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CCCCC1,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,"([], [])","([('Alkene', 1, [(0, 1)])], [('C1 alkane', 1, [(37,)])])"
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,"([('Hydroxy', 1, [(25,)])], [('C1 alkane', 1, [(26,)])])","([('Ketone', 1, [(24, 25)])], [])"
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC[NH+](CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"([], [])","([('Ammonium', 1, [(2,)])], [('C2 alkane', 2, [(0, 1), (3, 4)])])"
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"([], [])","([], [('C1 alkane', 3, [(0,), (2,), (3,)])])"
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,"([('Carboxylic ester', 1, [(18, 20, 17)])], [])","([('Thioether', 1, [(17,)]), ('Lactam', 1, [(22, 23, 24)]), ('Oxoarene', 1, [(20, 21)]), ('1,2,4-triazine', 1, [(20, 22, 24, 25, 18, 19)])], [])"
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,"([('Carboxylic ester', 1, [(18, 20, 17)])], [])","([('Thioether', 1, [(17,)]), ('tetrazole', 1, [(18, 19, 20, 21, 22)])], [])"
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1,"([('Carboxylic ester', 2, [(12, 13, 14), (18, 20, 17)])], [('C2 alkane', 1, [(15, 16)]), ('C1 alkane', 1, [(19,)])])","([('Carboxylic acid', 1, [(12, 13, 14)])], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"([('Phenol', 1, [(15,)])], [])","([], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"([('Ammonium', 1, [(10,)])], [])","([('Carboxylic acid', 1, [(10, 11, 12)])], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,"([('Biuret', 1, [(10, 11, 12, 13, 17, 18, 16)]), ('imidazolidine', 1, [(14, 15, 16, 17, 13)])], [])","([('Lactam', 2, [(32, 33, 5), (34, 35, 2)]), ('Urea', 1, [(5, 6, 7, 8)]), ('piperazine', 1, [(3, 4, 5, 32, 34, 2)])], [('C2 alkane', 1, [(0, 1)])])"
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"([('thiophene', 1, [(13, 14, 15, 16, 17)])], [])","([('Benzene', 1, [(13, 14, 15, 16, 17, 18)])], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"([('Carboxylic acid', 1, [(10, 11, 12)])], [])","([], [])"
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],"([], [])","([('Ether', 1, [(10,)])], [])"
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],"([], [])","([], [('C3 alkane', 1, [(15, 16, 17)])])"
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(9,)])], [])"
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(9,)])], [])"
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,"([('Carboxylic acid', 1, [(13, 14, 15)])], [('C18 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21)])])","([('Alkene', 6, [(1, 2), (3, 4), (5, 7), (8, 9), (10, 12), (13, 14)])], [('C1 alkane', 2, [(6,), (11,)]), ('C19 alkane', 1, [(15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33)]), ('C6 alkane', 1, [(34, 35, 36, 37, 38, 39)])])"
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,"([('Alkene', 6, [(1, 2), (3, 4), (5, 7), (8, 9), (10, 12), (13, 14)])], [('C1 alkane', 2, [(6,), (11,)]), ('C19 alkane', 1, [(15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33)]), ('C6 alkane', 1, [(34, 35, 36, 37, 38, 39)])])","([('Hydroxy', 1, [(14,)])], [('C19 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20)])])"
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,"([('Alkene', 6, [(1, 2), (3, 4), (5, 7), (8, 9), (10, 12), (13, 14)])], [('C1 alkane', 2, [(6,), (11,)]), ('C19 alkane', 1, [(15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33)]), ('C6 alkane', 1, [(34, 35, 36, 37, 38, 39)])])","([('Carboxylic acid', 1, [(13, 14, 15)])], [('C18 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21)])])"
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)[O-])C(C)(C)CCC1,"([('Alkene', 6, [(1, 2), (3, 4), (5, 7), (8, 9), (10, 12), (13, 14)])], [('C1 alkane', 2, [(6,), (11,)]), ('C19 alkane', 1, [(15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33)]), ('C6 alkane', 1, [(34, 35, 36, 37, 38, 39)])])","([('Carboxylic acid', 1, [(13, 14, 15)])], [('C18 alkane', 1, [(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21)])])"
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],"([('Arylchloride', 2, [(7,), (12,)])], [])","([], [])"
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],"([('Arylchloride', 1, [(7,)])], [])","([], [])"
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],"([], [])","([('Arylchloride', 1, [(11,)])], [])"
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"([('Hydroxy', 1, [(30,)])], [])","([], [])"
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)c2=O,"([('Hydroxy', 1, [(30,)])], [])","([('Carboxylic ester', 1, [(15, 16, 17)])], [('C15 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)])])"
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"([], [])","([], [('C4 alkane', 1, [(26, 27, 28, 29)])])"
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"([], [])","([('Sulfonic acid', 1, [(1, 2, 3, 4)])], [('C1 alkane', 1, [(0,)])])"
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CC[NH+](C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"([('Sulfonic acid', 1, [(1, 2, 3, 4)])], [('C1 alkane', 1, [(0,)])])","([], [])"
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,"([('Trifluoromethyl', 1, [(6, 5, 7, 8)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(2, 3)])])"
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,"([('Trifluoromethyl', 1, [(6, 5, 7, 8)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(2, 3)])])"
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,"([('Carboxylic acid', 1, [(17, 18, 19)])], [])","([('Carboxylic ester', 1, [(3, 4, 2)])], [('C2 alkane', 1, [(0, 1)])])"
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,"([('Sulfonic acid', 1, [(37, 38, 39, 40)]), ('Benzene', 1, [(33, 34, 35, 36, 41, 42)])], [('C1 alkane', 1, [(32,)])])","([], [])"
Cc1cccc(C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,"([('Carboxylic acid', 2, [(14, 15, 16), (18, 19, 20)])], [])","([], [('C1 alkane', 2, [(0,), (4,)])])"
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,"([('Hydroxy', 1, [(7,)])], [])","([('Azide', 1, [(9, 8, 7)])], [])"
COc1c(N2CC[NH2+]C(C)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,COc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,"([('piperazine', 1, [(5, 6, 7, 8, 10, 4)])], [('C1 alkane', 1, [(9,)])])","([('pyrrolidine', 1, [(6, 11, 12, 4, 5)]), ('piperidine', 1, [(7, 6, 11, 10, 9, 8)])], [])"
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"([], [])","([('Arylchloride', 1, [(20,)])], [])"
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,"([], [])","([('Sulfuric acid', 1, [(61, 60, 62, 63, 64)])], [])"
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2[NH+](C)C1,"([], [])","([], [('C1 alkane', 1, [(20,)])])"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C[NH+](C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"([('Ammonium', 1, [(43,)])], [('C1 alkane', 2, [(42,), (44,)])])","([('Ketone', 1, [(42, 43)])], [])"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,"([('Alkene', 1, [(18, 19)])], [])","([], [('C1 alkane', 1, [(19,)])])"
